text,label
"Okies ... Tôi cũng sẽ đi yan jiu ... chúng ta có thể bỏ qua ard oso, đi cine den go mrt One, blah blah blah ...",0
Mang về nhà một số wendy = d,0
100 Dịch vụ hẹn hò CAL; L 09064012103 Box334SK38CH,1
Có gì trên đó.,0
"Được rồi, bây giờ tôi có một mục tiêu mới",0
Nhập cảnh miễn phí vào cuộc thi Å £ 250 của chúng tôi chỉ nhắn tin từ WIN WIN đến 80086 ngay bây giờ.,1
"Được rồi, tôi sẽ ra ngoài sau vài phút, nhắn tin cho tôi ở đâu để gặp bạn",0
Gửi logo 2 người yêu của bạn - 2 tên được nối bởi một trái tim.,1
"Có :) Từ tuần trước, tôi đang thực hiện cuộc gọi trực tiếp.",0
Ai đó đã liên hệ với dịch vụ hẹn hò của chúng tôi và nhập điện thoại của bạn vì họ thích bạn!,1
Siva ở trong ký túc xá aha:-.,0
CẤP BÁCH!,1
Gửi cái này cho bạn bè của bạn và nhận được điều gì đó về giọng nói của bạn ..... Cách nói của tôi như thế nào?,0
Được rồi.,0
Aathi.. bạn thân yêu ở đâu ..,0
Bất kỳ đau đớn khi đi tiểu bất kỳ điều gì khác?,0
7 tại esplanade .. làm ì_ tâm trí cho tôi một thang máy vì tôi không có xe hôm nay ..,0
Tôi không nên mua một chiếc xe BMW khẩn cấp..Thôi Vry Urgent.Nhưng hv thiếu & lt;#& gt;,0
Ở nhà xem TV lor.,0
Cô ấy thường mất mười lăm phút để trả lời một câu hỏi có hoặc không,0
Cô ấy thường mất mười lăm phút để trả lời một câu hỏi có hoặc không,1
Đã đặt vé cho Pongal?,0
Bạn có sẵn bây giờ?,0
Tin nhắn được gửi là yêu cầu & lt;#& gt;,0
"Hỏi G hoặc iouri, tôi đã kể câu chuyện như mười lần rồi",0
Applebees chết tiệt mất bao lâu,0
"Xin chào, hy vọng bạn nhận được txt này ~ hành trình đã không tốt, tôi nghĩ khoảng 50 phút muộn.",0
Nhưng tôi phải.,0
Vâng..He thực sự tuyệt vời..bhaji đã nói với Kallis cricketer tốt nhất sau Sachin trên thế giới :). Rất khó khăn để thoát ra.,0
Bạn phải đánh thức tôi dậy & gt; :(,0
Oic ... tôi cũng đã thấy anh ấy nhưng tôi không phải là anh ấy ... tôi đã tìm thấy một nhóm liao ...,0
"Xin lỗi, tôi sẽ gọi sau",0
\ Hey hey werethe monkeespeople nói rằng chúng tôi khỉ!,0
"Xin lỗi, pin của tôi đã chết, tôi có thể đến nhưng tôi chỉ nhận được một gram bây giờ, nơi bạn ở đâu?",0
"Xin lỗi, pin của tôi đã chết, tôi có thể đến nhưng tôi chỉ nhận được một gram bây giờ, nơi bạn ở đâu?",0
"Tôi sẽ không được tập trung thân yêu, bạn biết bạn là tâm trí của tôi và tất cả mọi thứ :-)",0
Lol ... bạn đã lên kế hoạch cho năm mới chưa?,0
10 phút sau K ...,0
Hanks rất nhiều!,0
Cảm ơn vì hy vọng bạn đã có một ngày tốt lành hôm nay,0
K :) k :) chi tiết bạn muốn chuyển là gì? ACC Không đủ?,0
K :) k :) chi tiết bạn muốn chuyển là gì? ACC Không đủ?,0
Khoản vay cho bất kỳ mục đích Å £ 500 - Å £ 75.000.,1
Si si.,0
"Hãy nhìn Amy Ure một người phụ nữ xinh đẹp, thông minh và tôi thích bạn rất nhiều.",0
Tôi hy vọng bạn đó là kết quả của việc liên tục thông minh và tốt bụng.,0
1.20 Chi phí cuộc gọi đó.,0
Đi qua một cảm giác rất khác nhau. Các quyết định và đối phó với cùng một cá nhân. Thời gian sẽ chữa lành mọi thứ tôi tin.,0
Bạn đã đi đâu?,0
Tuyệt vời.,0
"Upgrdcentre Orange khách hàng, bây giờ bạn có thể yêu cầu nâng cấp điện thoại camera miễn phí của bạn cho lòng trung thành của bạn.",1
"Xin lỗi, tôi sẽ gọi sau OK, tạm biệt",0
"Được rồi, tôi đang trên đường đến đường sắt",0
Công chúa vĩ đại!,0
Họ không đặt những thứ đó trên đường để giữ cho nó không bị trơn trượt ở đó?,0
Khi nào bạn sẽ đi xe đạp của bạn?,0
"Yup, không cần.",0
Có nhiều công ty.,0
Okmail: Dear Dave Đây là thông báo cuối cùng của bạn để thu thập kỳ nghỉ 4* Tenerife của bạn hoặc Giải thưởng tiền mặt #5000!,1
"Đã bao lâu rồi kể từ khi bạn hét lên, Công chúa?",0
Không có gì.,0
Muốn 2 nhận được tối nay?,1
Dòng tốt nói bởi một trái tim tan vỡ- làm ơn đừng kiêm thêm 1 lần nữa trước mặt tôi ... một lần nữa khôn ngoan khác tôi sẽ tin tưởng bạn ... tốt 9t :),0
"Được rồi, tôi sẽ đi đến USF trong khoảng mười lăm phút",0
Yêu em Aathi..Love U Rất nhiều ..,0
Căng thẳng ah? Machi nào? Có vấn đề gì không?,0
"K, tôi có thể chọn thứ 8 khác khi bạn hoàn thành không?",0
Khi nào các bạn trở lại?,0
"Gần như ở đó, nhìn thấy bạn trong một giây",0
"Yo Carlos, một vài người bạn đã hỏi tôi về bạn, bạn làm việc vào cuối tuần này?",0
Xem TV lor ...,0
Cảm ơn em yêu!,0
Bạn nên thay đổi FB của mình thành Jaykwon Thuglyfe Falconerf,0
Nếu chúng ta giành chiến thắng thực sự không có 1 trong thời gian dài.,0
"Tin nhắn miễn phí Kích hoạt 500 tin nhắn văn bản miễn phí của bạn bằng cách trả lời tin nhắn này với từ miễn phí cho các điều khoản & điều kiện, hãy truy cập www.07781482378.com",1
Kính gửi đến đường sắt.,0
Phụ thuộc vào chất lượng.,0
"Tôi nghĩ rằng tôi đã sửa nó, bạn có thể gửi tin nhắn kiểm tra không?",0
"Xin lỗi người đàn ông tài khoản của tôi khô ráo hoặc tôi sẽ, nếu bạn muốn chúng ta có thể giao dịch lại một nửa hoặc tôi có thể mua một số shit với thẻ tín dụng của tôi",0
Xin chúc mừng!,1
"Xin lỗi, trong cuộc họp, tôi sẽ gọi sau",0
"Xin lỗi, trong cuộc họp, tôi sẽ gọi sau",0
Bây giờ bạn có rảnh không? Tôi có thể gọi bây giờ không?,0
Có Meh ... khi nào?,0
Không ... nghĩ rằng tôi sẽ đi cho nó vào thứ Hai ... xin lỗi tôi đã trả lời quá muộn,0
Một số người trong số họ nói với Accergy không phải là xác nhận.,0
"Trung tâm Kate Jackson Rec trước năm 7ish, phải không?",0
Thân mến tôi đã đến phòng,0
"Chiến đấu với thế giới thật dễ dàng, bạn có thể thắng hoặc thua BT với một số người gần gũi với bạn là khó khăn nếu bạn thua - bạn thua nếu bạn thắng - bạn vẫn thua.",0
Khi nào ì_ có thể ra ngoài?,0
Kiểm tra với nhà thần kinh học.,0
Lolnice.,0
"+123 Xin chúc mừng - Trong cuộc thi Draw của tuần này, U đã giành được giải thưởng Å £ 1450 để yêu cầu chỉ gọi 09050002311 B4280703.",1
"Không, nó đang chờ đợi trong E của E Dat's Bored Wat.",0
"Có lẽ làng Westshore hoặc Hyde Park, nơi gần nhà tôi?",0
Bạn nên biết bây giờ.,0
Ý nghĩa là gì?,0
Ý kiến của bạn về tôi?,0
"8 Đã mới nhất, G vẫn ở đó nếu bạn có thể tìm ra một số đạn và muốn thử AK mới",0
Bohha..Tôi xin lỗi..Trom thực sự ... từ trái tim tôi xin lỗi,0
LOL ok được tha thứ của bạn :),0
Không..Jst chỉ thay đổi tat ..,0
"Bạn được đảm bảo là điện thoại Nokia mới nhất, máy nghe nhạc iPod 40GB hoặc giải thưởng Å £ 500!",1
S :) không có sự cạnh tranh cho anh ta.,0
Tones Boltblue cho 150p Trả lời poly# hoặc mono# eg poly3 1. Cha Cha trượt 2. Yeah 3. Slow Jamz 6. Độc tính 8. Hãy đến với tôi hoặc dừng thêm 4 âm,1
Tín dụng của bạn đã được đứng đầu cho http://www.bubbletext.com Pin gia hạn của bạn là TGXXRZ,1
"Bằng cách đó, vận chuyển ít có vấn đề hơn vào đêm thứ Bảy.",0
"Thông thường người đó là vô thức ở trẻ em nhưng ở người lớn, họ có thể cư xử bất thường.",0
"Nhưng đó là trên eBay, nó có thể ít hơn ở nơi khác.",0
Tôi sẽ đến để lấy dưa chua,0
Sẽ đi lấy một số tacos,0
"Thật là thô lỗ, bạn trong khuôn viên trường?",0
"Thật là thô lỗ, bạn trong khuôn viên trường?",1
"Xin chào, tôi sẽ không b ard 4 Giáng sinh.",0
Ưu đãi hôm nay!,1
Đúng!,0
Bạn sẽ nhận được giai điệu của bạn trong vòng 24 giờ tới.,1
Jay nói rằng bạn là một kẻ lừa đảo kép,0
RIÊNG TƯ!,1
Ngày hôm nay-Chủ Nhật Bản..sunday là kỳ nghỉ..vì không có việc làm ..,0
Gudnite .... TC ... Thực hành đang diễn ra,0
Tôi sẽ đến muộn ...,0
Tôi đã không gọi cho bạn trong một thời gian.,0
"Chào buổi chiều, tình yêu của tôi!",0
"Chào buổi chiều, tình yêu của tôi!",0
Hoặc có thể các ngón tay béo của tôi chỉ nhấn tất cả các nút này và nó không biết phải làm gì.,0
Ummmmmmaah nhiều hạnh phúc trở lại của d ngày trái tim thân yêu của tôi .. chúc mừng sinh nhật thân yêu,0
"Tôi đang ở Tirupur Da, một khi bạn bắt đầu từ văn phòng, hãy gọi cho tôi.",0
Từ www.applausestore.com hàng tháng,1
"Một câu nói nổi tiếng: Khi bạn phát triển khả năng lắng nghe 'bất cứ điều gì' vô điều kiện mà không mất bình tĩnh hay tự tin, điều đó có nghĩa là bạn đang ......... 'đã kết hôn'",0
"Một câu nói nổi tiếng: Khi bạn phát triển khả năng lắng nghe 'bất cứ điều gì' vô điều kiện mà không mất bình tĩnh hay tự tin, điều đó có nghĩa là bạn đang ......... 'đã kết hôn'",0
4 oclock tại của tôi.,0
Cô gái này không nằm trên giường.,0
"Sau đó, bất kỳ đặc biệt ở đó?",0
Tôi biết nhưng bạn cần phải có khách sạn ngay bây giờ.,0
"Xin lỗi rằng đã mất quá nhiều thời gian, OMW bây giờ",0
Chờ & lt;#& gt;,0
"Được rồi, cho tôi 5 phút tôi nghĩ tôi gặp cô ấy.",0
"Hãy tưởng tượng cuối cùng bạn cũng được chìm vào bồn tắm đó sau khi tôi đưa bạn qua những bước chân của bạn, thậm chí có thể bạn ăn tôi một lúc trước khi tôi rời đi ... nhưng cũng tưởng tượng cảm giác của cái lồng đó trên con cặc của bạn được bao quanh bởi nước tắm,",0
"Nhanh lên, tôi đã bị thiếu cỏ dại trong ba ngày",0
"Chắc chắn, nếu tôi nhận được một sự thừa nhận từ bạn rằng điều đó thật đáng kinh ngạc và nói chung là không thích",0
Được rồi.,0
Được rồi.,0
O. tốt UV gây đột biến.,0
Ăn trưa :) Bạn không trực tuyến? Tại sao?,0
Tôi biết rằng bạn tôi đã nói điều đó.,0
Chào công chúa!,0
"Aiyo ... bạn luôn luôn là một người cũ ... tôi không biết mei, cô ấy thiên đường trả lời ... lần đầu tiên bạn trả lời quá nhanh ... y vì vậy không làm việc hả hả, đã nhận được bao",0
"Aiyo ... bạn luôn luôn là một người cũ ... tôi không biết mei, cô ấy thiên đường trả lời ... lần đầu tiên bạn trả lời quá nhanh ... y vì vậy không làm việc hả hả, đã nhận được bao",0
Thanx 4 E brownie Nó rất tốt ...,0
"Geeeee ... tôi yêu bạn rất nhiều, tôi hầu như không thể chịu đựng được",0
QUÝ ÔNG!,1
"Mẹ kiếp ... anh nhớ em rồi, em biết không?",0
"Tôi sẽ gọi cho bạn 2Mrw khi kết thúc, với địa chỉ của tôi rằng freek của American sẽ không ngừng gọi cho tôi 2 xấu jen k eh?",0
OOOH BED CARDDEN EY?,0
"Vì vậy, dù sao đi nữa, bạn chỉ có thể đi đến phòng tập thể dục của bạn hoặc bất cứ điều gì, tình yêu của tôi * cười * Tôi hy vọng bạn ổn và có một ngày tốt lành ... tôi nhớ bạn rất nhiều rồi",0
Yêu nó!,0
Wot bạn muốn làm sau đó missy?,0
Yar lor chờ 4 mẹ tôi 2 kết thúc sch sau đó ăn trưa ... tôi cả buổi sáng ở nhà sạch phòng của tôi bây giờ phòng của tôi khá sạch sẽ ... hee ...,0
Bạn có biết kính bảo hộ phòng thí nghiệm của tôi đã đi đâu không,0
Bạn có thể mở cửa không?,0
Chờ đợi cuộc gọi của bạn.,0
"Không, tôi đang đợi trong Sch 4 Daddy ...",0
Bạn đã giành được? 1.000 tiền mặt hoặc một giải thưởng? 2.000!,1
Tôi mệt mỏi vì tranh cãi với bạn về tuần này qua tuần này qua tuần khác.,0
Ì chờ đợi 4 tôi trong sch tôi hoàn thành ard 5 ..,0
"Số điện thoại di động của chúng tôi đã giành được 5000 bảng Anh, để yêu cầu gọi lại cho chúng tôi hoặc gọi đường dây nóng yêu cầu theo số 09050005321.",1
Hôn nhân sắp xếp là trong khi y o u 'r e đi bộ không may một con rắn cắn bạn.,0
Huh quá sớm .. sau đó ì_ ăn tối bên ngoài izzit?,0
"Được rồi, dù sao cũng không cần phải thay đổi với những gì bạn đã nói",0
Chúng tôi đã cố gắng liên hệ với bạn trả lời của bạn cho đề nghị của chúng tôi là 750 phút 150 Textand một điện thoại mới gọi điện thoại 08002988890 ngay bây giờ hoặc trả lời cho giao hàng miễn phí vào ngày mai,1
Vợ cũ của tôi không thể có con.,0
Vậy Scotland thế nào.,0
Nói với họ rằng bạn bị đau đầu và chỉ muốn sử dụng 1 giờ thời gian ốm.,0
"Tôi không biết tôi sẽ bỏ việc ... hmmm, có thể đi nhạc jazz không?",0
"\ Pete bạn có thể vui lòng gọi meive hầu như không có tín dụng \ """"",0
Ya srsly tốt hơn yi tho,0
"Tôi đang ở trong một cuộc họp, hãy gọi cho tôi sau tại",0
Để có cơ hội để giành được Å £ 250 wkly mua sắm spree txt: mua sắm lên 80878.,1
Bạn đã được chọn đặc biệt để nhận giải thưởng 2000 pound!,1
RIÊNG TƯ!,1
Bạn vẫn ở Grand Prix?,0
Bạn vẫn ở Grand Prix?,0
Tôi đã gặp bạn như một người lạ và chọn bạn là bạn của tôi.,0
Chào buổi sáng thân yêu có một ngày tốt lành,0
Bạn có một thông báo dịch vụ khách hàng quan trọng.,1
Bạn có một thông báo dịch vụ khách hàng quan trọng.,0
Tôi sẽ ra ngoài để mua AR hiện tại của mẹ.,0
Tâm trí blastin .. không còn sóng thần sẽ xảy ra từ bây giờ .. Rajnikant ngừng bơi ở Ấn Độ Dương ..:-D,0
"Nếu bạn gửi cô ấy về nhà trước, bạn không ổn.",0
Nói về anh ta có tiền mặt chưa?,0
Hãy hạnh phúc ở đó.,0
Gặp sau bữa trưa LA ...,0
Hãy chăm sóc và sớm khỏe lại,0
Xclusive@clubsaisai 2morow 28/5 soiree speciale zouk với nichols từ paris.free hoa hồng 2 tất cả các quý cô !!!,1
Những gì tôi muốn nói là không thể chờ đợi để gặp lại bạn cảm thấy buồn chán với trò chơi bridgwater này,0
Neva tâm trí nó ổn ..,0
"Không sao đâu, imma uống một ly hoặc somethin.",0
22 ngày để khởi động!,1
Đó là một trò chơi Valentine.,0
Tôi có nhiều người phụ thuộc,0
Thanx4 hôm nay cer thật tuyệt vời,0
Tôi gọi và nói tất cả với anh ấy :) sau đó anh ấy phải chọn tương lai này.,0
"\ Happy Valentines Day \ ""Tôi biết sớm nhưng tôi có hàng trăm người đẹp trai và người đẹp mong muốn. Vì vậy, tôi nghĩ sẽ kết thúc các dì và chú 1 ...""",0
Anh ấy không thích V Shock Leh.,0
Cho gia đình tôi hạnh phúc ..,0
Tôi đến và chọn ì_ lên ... đi ra ngay sau khi học ...,0
Hãy để có tuyết.,0
"Thân mến, chúng tôi đã nhận được & lt;#& gt;",0
Những từ tốt .... nhưng lời nói có thể khiến bạn mất tinh thần nhiều lần.,0
Hãy chắc chắn rằng Alex biết sinh nhật của anh ấy đã kết thúc sau mười lăm phút theo như bạn quan tâm,0
"Xin lỗi, không, có vài việc phải làm.",0
"Không, nó thẳng, nếu bạn chỉ có thể mang theo nụ hoặc đồ uống hoặc thứ gì đó thực sự hữu ích hơn một chút so với tiền mặt thẳng",0
"Không, nó thẳng, nếu bạn chỉ có thể mang theo nụ hoặc đồ uống hoặc thứ gì đó thực sự hữu ích hơn một chút so với tiền mặt thẳng",0
Cần bao nhiêu liếm để đến trung tâm của một pop tootsie?,0
